Country Name;Time;General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS];Progression to secondary school (%) [SE.SEC.PROG.ZS];School enrollment, secondary (% gross) [SE.SEC.ENRR];School enrollment, secondary (% net) [SE.SEC.NENR];School enrollment, tertiary (% gross) [SE.TER.ENRR];Present value of external debt (% of GNI) [DT.DOD.PVLX.GN.ZS];GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG];GDP per capita (current US$) [NY.GDP.PCAP.CD];GDP (current US$) [NY.GDP.MKTP.CD];Life expectancy at birth, total (years) [SP.DYN.LE00.IN];Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS];Multidimensional poverty headcount ratio (World Bank) (% of population) [SI.POV.MPWB];Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS];Expense (% of GDP) [GC.XPN.TOTL.GD.ZS];Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS];Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS];Control of Corruption: Percentile Rank [CC.PER.RNK];Government Effectiveness: Percentile Rank [GE.PER.RNK];Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]
Chile;2002;12,74859387;;89,42163849;;40,26649857;;2,086110709;4477,187852;70264045939;77,445;7,20833778;;;20,09262508;16,07306762;28,41282525;90,47618866;83,78378296;10,168
Chile;2003;12,17818844;;90,62095642;;43,51819992;;3,631566467;4823,257421;76492579644;77,387;7,25047779;;;19,3366627;15,76882727;29,78616017;83,59788513;83,24324036;9,765
Chile;2004;11,43020951;;91,0151062;;44,32846069;;5,616340075;6185,303788;99075985773;77,616;6,91028547;;;18,20831091;16,42394506;34,60833112;87,68473053;83,58209229;10,162
Chile;2005;10,95363055;;92,00456238;;50,27355957;;4,807518063;7560,543668;1,22294E+11;78,016;6,62372112;;;17,21097499;18,12088991;41,67808495;91,21951294;84,31372833;9,34
Chile;2006;10,29711546;;91,99732971;;49,32168961;;5,015991124;9418,274927;1,53844E+11;78,261;6,07235622;;;15,88672696;19,61201733;51,24070254;91,21951294;79,02439117;9,024
Chile;2007;10,54595528;;91,55079651;86,66387;54,72304916;;4,142002321;10456,83239;1,72491E+11;77,826;6,21259642;;;16,04140477;20,37902854;51,22608896;89,80582428;83,98058319;8,427
Chile;2008;11,26492919;;91,54200745;85,6857;56,7743988;;2,75580096;10797,04737;1,79895E+11;78,484;6,73954487;;;18,41113242;18,70926556;38,13789197;88,34951782;82,03883362;9,285
Chile;2009;12,86852779;;89,85975647;83,55124;59,99129105;;-2,128300571;10204,55885;1,71778E+11;78,741;7,25026846;;;21,31146817;14,60586057;36,76183856;88,03827667;82,29665375;11,313
Chile;2010;12,54617695;96,528;90,99951172;84,80201;66,34452057;;4,788942687;12764,59312;2,17051E+11;78,501;6,81958437;;;20,20818345;17,47100627;33,58885898;89,52381134;83,25358582;8,278
Chile;2011;12,31119091;97,394;90,98262024;85,24744;70,8241806;;5,176036998;14637,75616;2,51383E+11;79,11;6,79947519;1;;19,49450957;18,936096;32,52595329;90,0473938;82,93838501;7,277
Chile;2012;12,32593151;97,35059;89,50314331;84,55065;75,07707214;;5,12573838;15397,78045;2,67025E+11;79,023;7,01951313;;;19,92485452;18,99105955;35,34546008;90,99526215;84,36019135;6,562
Chile;2013;12,78558422;97,31431;99,15207672;87,8075;79,87033844;;2,316400118;15842,15917;2,77395E+11;79,339;7,47552633;0,6;;20,1963012;17,4587729;34,49594327;90,0473938;82,46445465;6,074
Chile;2014;13,22632598;97,39676;99,86544037;88,54193;83,66297913;;0,77292782;14675,15086;2,59561E+11;79,473;7,84150124;;;20,67525226;17,04450121;35,02372572;90,38461304;81,7307663;6,483
Chile;2015;13,59211772;97,57968;100,9216766;88,96612;86,41811371;;1,105758381;13567,35722;2,4245E+11;79,746;8,3513937;0,5;;21,63481488;17,54608293;35,95669331;87,14286041;76,66666412;6,313
Chile;2016;14,34266762;97,90418;101,4881363;88,96576;88,84588623;;0,550297851;13788,24001;2,49345E+11;80,079;8,55767059;;;22,12686348;17,46896441;40,43157788;80,47618866;76,19047546;6,673
Chile;2017;14,6487132;;102,2948227;88,65187;89,92198944;;-0,213266442;15034,05844;2,76154E+11;80,35;9,090518;0,4;;22,34725647;17,50579468;44,24044854;81,42857361;76,66666412;7,257
Chile;2018;14,85647376;;103,1730499;;91,19747925;;2,139078181;15820,03337;2,95858E+11;80,133;9,22575188;;;22,61798701;18,3955245;44,22822332;80,95237732;77,61904907;7,623
Chile;2019;15,25395573;;104,4057693;;92,06597137;;-1,152337224;14616,20725;2,78285E+11;80,326;9,36262131;;;23,31519871;17,71885277;41,11215043;80,47618866;77,61904907;7,493
Chile;2020;16,02636187;;103,6916885;;89,11248779;;-7,41187883;13162,59135;2,54042E+11;79,377;9,72726822;1,8;;26,24219288;16,19616933;35,228307;83,33333588;74,2857132;10,934
Chile;2021;14,72846244;;106,6735229;;96,22279358;;10,23239926;16185,91477;3,15515E+11;78,944;9,34327984;;;30,79875848;19,66440473;39,5406194;80,95237732;70;9,281
Chile;2022;14,67535232;;106,0683289;;99,33728027;;1,483212366;15411,17395;3,02117E+11;79,519;9,00162983;0,5;;24,05455473;21,27361513;44,78022484;80,6603775;69,3396225;8,249
Chile;2023;15,10268919;;;;;;0,086767873;17093,24197;3,35533E+11;;;;;;;;;;9,013
Colombia;1974;8,749813887;;36,73429108;;6,360640049;;3,429511205;540,2261889;12370029584;63,64;;;;;;;;;
Colombia;1975;8,929964355;;38,05865097;;7,261859894;;0,111589034;559,6814415;13098633902;64,27;;;;;;;;;10,55
Colombia;1976;8,206737182;;39,22428131;;7,710609913;;2,497987075;641,5507204;15341403660;64,845;;;;;;;;;
Colombia;1977;7,71141951;;41,6619606;;8,747170448;;1,896174503;796,5561923;19470960619;65,424;;;;;;;;;9,4
Colombia;1978;8,556471945;;41,41080093;;9,026450157;;6,041905204;930,4062021;23263511958;65,954;;;;;;;;;
Colombia;1979;9,31362859;;42,33692932;;9,234230042;;3,007346307;1092,304564;27940411250;66,38;;;;;;;;;
Colombia;1980;10,09232932;;43,02503967;;9,086660385;;1,713944287;1275,996593;33400735644;66,868;;;;;;;;;9,1
Colombia;1981;10,43356955;;43,69441986;;10,35536003;;-0,051475993;1358,485452;36388366869;67,197;;;;;;;;;8,13
Colombia;1982;10,92244498;94,48955;44,84973145;;10,66215038;;-1,332477992;1421,921688;38968039722;67,531;;;;;;;;;11,46
Colombia;1983;10,95448567;54,5596;44,87557983;;11,0733099;;-0,733852364;1381,120048;38729822782;67,745;;;;;;;;;11,13
Colombia;1984;11,03647684;56,57764;46,72198868;;11,58353996;;1,020971213;1333,370911;38253120738;67,979;;;;;;;;;13
Colombia;1985;10,69827863;64,91477;47,86623001;;11,84086037;;0,866699984;1189,869402;34894419443;66,276;;;;;;;;;13,89
Colombia;1986;9,80875539;61,59086;52,82788849;;12,55459976;;3,585243957;1166,300797;34942489684;68,26;;;;;;;;;12,94
Colombia;1987;9,840694129;62,77554;53,85163879;;13,04475021;;3,155210207;1188,551777;36373307085;68,268;;;;;;;;;10,83
Colombia;1988;10,07872241;63,40623;54,5495491;;13,75436974;;1,887855657;1254,531546;39212550050;68,391;;;;;;;;;
Colombia;1989;10,55453668;;55,01969147;;14,28880978;;1,255343269;1238,603367;39540080200;68,533;;;;;;;;;
Colombia;1990;12,45246549;;;;14,70044994;;2,112398501;1467,547436;47844090710;68,644;;;;;;;;;
Colombia;1991;11,75927204;;55,36288834;;15,39898014;;-0,056151385;1491,856728;49637993949;68,813;;;;;;;;;10,12
Colombia;1992;13,1328297;;61,37454987;;16,12048912;;2,001952163;1720,568558;58394443378;69,038;;;;;;;;;9,44
Colombia;1993;14,05157033;;63,41849136;;16,38138008;;3,32823689;1920,398966;66474101301;69,342;;;;;;;;;7,8
Colombia;1994;14,47345442;;64,62831116;;17,06706047;;3,773867156;2314,90099;81705497617;69,613;;;;;;;;;8,25
Colombia;1995;14,94837659;;65,54128265;;17,14756012;;3,229305171;2571,46819;92495970511;69,933;;;;;;;;;8,72
Colombia;1996;17,99453387;;69,46602631;;18,4493103;;0,210252817;2652,103881;97153389011;70,189;;;;;;;36,55913925;36,6120224;11,81
Colombia;1997;19,92131364;;;;21,67609978;;1,601503541;2860,04094;1,06656E+11;70,492;;;;;;;;;12,14
Colombia;1998;20,30693579;96,30826;74,0524292;;24,20474052;;-1,159549929;2595,543011;98486358581;70,738;;;5,403915491;19,31660667;13,74373215;31,64109317;36,36363602;45,90163803;15
Colombia;1999;22,16059307;;74,10510254;;23,69676971;;-5,794495364;2236,072926;86278947637;70,926;;;19,06535087;22,12019435;13,47692128;31,37872103;;;20,06
Colombia;2000;16,47285056;92,33528;76,40447998;;25,50968933;;1,271082627;2546,850214;99875074951;71,32;5,63529348;;17,70902168;16,93314287;11,21975419;32,07731346;42,55319214;40,43715668;20,52
Colombia;2001;16,56623172;100;;;26,38125992;;0,088483853;2465,007012;98200641203;71,502;5,94238281;;;;;;;;15,04
Colombia;2002;16,04089303;;78,15519714;;26,51309967;;0,942693274;2421,162104;97945812803;71,939;5,73296595;;;;;;46,56084824;40;14,481
Colombia;2003;15,61034717;;;;;;2,390448042;2305,170507;94644969157;72,361;5,77505445;;52,53541953;27,62228172;11,25882686;42,58495637;50,79365158;48,64864731;13,221
Colombia;2004;15,68159812;99,61797;82,95046234;;29,50345993;;3,839378166;2811,459451;1,17092E+11;72,695;5,79892111;;;;;;52,21674728;49,75124359;13,717
Colombia;2005;13,95617207;99,54083;86,96164703;63,648;32,25397873;;3,406895648;3448,538323;1,45601E+11;73,081;6,06710529;;;;;;52,19512177;49,01960754;11,062
Colombia;2006;13,8806197;99,79537;90,28766632;67,7345;34,36621094;;5,339723444;3782,603496;1,61793E+11;73,468;6,33546638;;;;;;52,19512177;49,26829147;
Colombia;2007;13,73002945;99,58443;93,01280975;70,40955;35,47853088;;5,422847619;4762,083069;2,0623E+11;73,837;6,49102163;;;;;;49,02912521;52,91262054;11,204
Colombia;2008;13,14394591;99,65519;94,23155212;71,39134;37,94480133;;2,084242363;5534,689447;2,42504E+11;74,295;6,84192228;;65,24508031;24,5684126;13,03151101;31,81391985;49,51456451;55,82524109;11,273
Colombia;2009;13,80414455;98,26013;98,27008057;74,13559;39,50880051;;0,001662279;5245,951585;2,32469E+11;74,742;7,3113451;;68,99900334;24,73007213;12,67522738;36,27354469;45,45454407;46,88995361;12,066
Colombia;2010;13,76024703;98,59564;99,95436859;75,30739;41,52967072;;3,323734506;6392,758026;2,86499E+11;75,033;7,07130146;9,9;72,45266993;25,40438426;12,1421652;31,09117856;41,42856979;50,23923492;11,153
Colombia;2011;13,34926166;99,40911;101,2058182;77,26227;45,28733063;;5,784699766;7392,943598;3,34966E+11;75,32;6,78076792;8,4;62,86013282;24,22474028;14,57588119;25,88435325;47,39336395;54,50236893;10,288
Colombia;2012;13,47547738;96,66362;97,2326889;75,66677;47,46699142;;2,837889026;8096,801508;3,70691E+11;75,597;6,74601603;8,1;65,22769588;25,0329863;13,22699071;37,93955656;42,18009567;56,39810562;9,959
Colombia;2013;14,09732346;98,4025;98,10150146;76,31163;50,74748993;;4,098265909;8263,641929;3,82094E+11;75,827;7,01724052;7,2;67,10291195;33,28519314;14,02211435;33,93412368;40,28435898;56,87203979;9,246
Colombia;2014;14,24375052;98,29638;97,36328888;75,58286;53,17943954;;3,513953479;8167,472842;3,81241E+11;76,043;7,18553209;6,4;47,97616952;30,16259177;15,69974837;42,45932176;42,78845978;48,55769348;8,799
Colombia;2015;14,81162979;;97,67411804;75,60237;54,79613113;;1,990616494;6228,651621;2,93492E+11;76,257;7,52338552;5,8;53,27858747;26,81567706;15,79726266;41,95510073;44,76190567;50;8,572
Colombia;2016;14,54128472;;98,41562653;76,20192;57,14374924;;1,002272725;5936,261022;2,8272E+11;76,471;7,53117037;5,6;66,90716091;28,6308351;14,38521293;44,35167241;41,90476227;51,42856979;8,922
Colombia;2017;14,88064263;;99,21932983;76,5618;58,39604187;;-0,161953875;6449,970988;3,11867E+11;76,646;7,67864323;5;66,72724785;27,50496391;14,85081841;47,56381662;42,38095093;48,09523773;9,086
Colombia;2018;15,42148086;;100,3733368;77,47078;57,32054138;;0,638439616;6782,03792;3,34198E+11;76,748;7,62541437;5,1;71,65057025;29,97179072;14,60984245;49,2142544;43,33333206;48,09523773;9,36
Colombia;2019;15,77323342;;101,9893494;;56,66630173;;1,314952378;6436,509215;3,23032E+11;76,752;7,77954912;5,9;72,70387858;31,30470656;14,90052462;43,43951654;46,19047546;53,80952454;10,28
Colombia;2020;17,15883586;;101,4994507;;55,73310852;;-8,540395377;5308,164707;2,70348E+11;74,769;8,71432114;7,8;91,15660694;36,55439348;14,04523856;44,91588543;45,7142868;52,38095093;15,983
Colombia;2021;16,04633106;;102,987999;;58,31592178;;9,54105156;6182,955944;3,18525E+11;72,83;9,01772404;7,7;80,36665162;35,66354866;14,4463231;43,40198982;42,38095093;50,47618866;13,898
Colombia;2022;13,99818069;;101,5737762;;59,29013824;29,66952807;6,549560116;6657,086697;3,4533E+11;73,659;;6,5;70,14018401;32,73243169;15,27787993;43,66130832;41,03773499;53,77358627;10,547
Colombia;2023;14,6433584;;;;;;0,204317448;6979,725135;3,6354E+11;;;;;;;;;;9,594
Guyana;1974;16,98963025;;68,76203156;;;;6,558799947;588,2526192;433954545,5;60,76;;;;;;;;;
Guyana;1975;19,61263158;;;;;;7,335175437;663,6243333;494791666,7;60,819;;;;;;;;;
Guyana;1976;28,17533668;;69,53237152;;3,486809969;;0,463945033;603,0630891;454440000;60,892;;;;;;;;;
Guyana;1977;25,78465369;96,72037;;;;;-3,639302652;590,8760169;449880000;60,955;;;;;;;;;
Guyana;1978;23,34937288;;;;;;-2,729986762;659,7372656;507080000;61,052;;;;;;;;;
Guyana;1979;26,24236483;94,88592;;;2,944400072;;-2,58008923;684,8964857;530440000;61,133;;;;;;;;;
Guyana;1980;24,20424403;98,8865;;;2,763200045;;1,250959145;775,1459824;603200000;61,229;;;;;;;;;
Guyana;1981;29,05447896;100;;;2,70765996;;1,299600623;731,5215448;570357107,1;61,311;;;;;;;;;
Guyana;1982;25,79529737;100;;;2,990410089;;-13,18490122;618,2348497;482000000;61,406;;;;;;;;;
Guyana;1983;27,11171662;100;;;2,226710081;;-6,640667401;628,6625589;489333333,3;61,491;;;;;;;;;
Guyana;1984;18,09981851;;68,44548798;;2,303550005;;-4,739298419;563,953167;437631605,3;61,589;;;;;;;;;
Guyana;1985;18,05128205;;73,39067841;;2,531320095;;2,841777089;586,9100459;453488372,1;61,66;;;;;;;;;
Guyana;1986;31,47465583;;80,96164703;;2,603849888;;-0,36378181;656,6634824;504651139,5;61,797;;;;;;;;;
Guyana;1987;27,39568266;;81,91477966;;;;1,533827779;464,3041261;354591846,9;61,947;;;;;;;;;13,09
Guyana;1988;28,10536801;;;;4,300680161;;-3,026136713;545,5863801;413799990;62,085;;;;;;;;;
Guyana;1989;16,46660212;;;;;;-4,215378507;504,4240975;379779389,7;62,238;;;;;;;;;
Guyana;1990;13,61634205;;;;5,649819851;;-2,317444682;530,8175214;396582263,3;62,415;;;;;;;;;
Guyana;1991;14,92326669;95,54939;;;;;6,488314348;468,3980223;348533094,8;62,622;;;;;;;;;
Guyana;1992;16,75118757;93,23713;;;;;7,627418831;501,4418045;373573141,5;62,787;;;;;;;;;11,9
Guyana;1993;15,1968742;;;;;;7,857901069;607,7463433;454101382,5;63,152;;;;;;;;;
Guyana;1994;15,4916245;;;;9,583350182;;8,191135345;721,6033895;540874934,2;63,372;;;;;;;;;
Guyana;1995;15,00628662;98,21799;;;8,965920448;;4,732011034;826,9733705;621626785,9;63,136;;;;;;;;;
Guyana;1996;16,21351183;97,5863;;;10,04012966;;7,685904878;936,0843257;705406001,4;63,205;;;;;;;52,68817139;42,62295151;
Guyana;1997;17,53744962;;;;11,89859962;;5,950085956;991,9585514;749138009,6;63,356;;;;;;;;;
Guyana;1998;18,43743647;;;;;;-1,872186863;948,2404227;717530683,2;63,9;;;;;;;46,52406311;55,73770523;
Guyana;1999;18,97602483;69,00006;82,35635376;71,71633;;;2,781265239;916,5463808;694754988,3;64,17;;;;;;;;;
Guyana;2000;24,67210605;;;;;;-1,498558663;938,893298;712667896,7;64,483;3,18737936;;;;;;42,02127838;54,09836197;
Guyana;2001;25,08069478;;94,54850769;;;;2,177485651;937,2979922;712167450,2;64,788;3,05506778;;;;;;;;
Guyana;2002;25,72755157;;;;;;1,064258426;955,0302105;726131434,7;64,728;3,19353795;;;;;;47,08994675;51,35135269;11,81
Guyana;2003;28,00870585;;82,73551941;;7,250760078;;-0,663450848;976,9932633;743063950,3;64,6;3,26884198;;;;;;44,97354507;55,67567444;
Guyana;2004;27,1793843;;;;10,43120956;;1,581783594;1036,019877;787814379,2;64,93;3,43770432;;;;;;40,88669968;55,22388077;
Guyana;2005;26,914049;;85,15422821;;10,9353199;;-1,858678755;1085,784887;824880550,3;65,132;3,79409742;;;;;;35,12195206;38,23529434;
Guyana;2006;;;;;10,98328018;;5,315645839;3138,082209;2379817991;65,667;3,93144464;;;;;;34,63414764;44,87804794;10,7
Guyana;2007;;93,62972;84,94959259;;11,06151009;;7,452795433;3609,908509;2730971595;66,254;4,28126192;;;;;;33,49514389;53,39805984;
Guyana;2008;;93,90416;86,29325104;;10,52206993;;2,075135496;4011,386904;3025187433;66,288;4,20242214;;;;;;34,95145798;50,48543549;
Guyana;2009;;95,20744;90,74346161;76,15302;9,955140114;;4,010365433;4213,816229;3165663153;66,563;4,35117149;;;;;;35,88516617;50,23923492;
Guyana;2010;;;95,11772156;;10,80504036;;4,601537788;4589,872498;3432912517;66,743;4,21897697;;;;;;34,2857132;50,71770477;
Guyana;2011;;;103,8945389;86,77272;11,1490097;;5,719525983;4960,004726;3691384318;66,982;4,17213488;;;;;;31,27962112;53,08057022;
Guyana;2012;;;105,6907806;82,33976;11,63496017;;5,313688445;5461,390085;4063088536;67,23;3,7081871;;;;;;26,54028511;52,60663605;
Guyana;2013;;;;;;;3,174378166;5576,250206;4167800929;67,473;3,80231309;;;;;;29,85782051;51,6587677;
Guyana;2014;;;;;;;1,186262665;5495,377075;4127660152;67,882;3,94755435;;;;;;26,92307663;45,67307663;
Guyana;2015;;;;;;;0,165185137;5668,429765;4279840194;68,201;4,02264786;;;;;;30;42,38095093;
Guyana;2016;;;;;;;3,252785926;5905,380196;4482697337;68,384;4,01842117;;;;;;43,33333206;41,42856979;
Guyana;2017;;;;;;;3,168421418;6220,978568;4748174334;68,667;4,3191123;;;;;;37,61904907;40,95238113;
Guyana;2018;;;;;;;1,480986515;6094,909827;4787636998;68,896;4,90492535;;;;;;45,7142868;43,80952454;14,019
Guyana;2019;;;;;;;3,606660366;6477,296726;5173760192;69,124;4,90331507;;;;;;50,47618866;36,66666794;13,525
Guyana;2020;;;85,24265289;;;;43,75879921;6863,074346;5471256595;68,486;5,50584173;;;;;;46,66666794;35,7142868;
Guyana;2021;;;85,51599121;;;;18,90898175;9994,645704;8041362110;65,673;4,94385052;;;;;;48,57143021;40,95238113;
Guyana;2022;;;;;;12,18996691;62,59934929;18199,47484;14718388489;65,989;;;;;;;45,28302002;43,39622498;
Guyana;2023;;;;;;;32,18200728;20626,19915;16786302158;;;;;;;;;;
Ecuador;1974;16,03785027;83,04998;31,51037025;;;;8,140232791;954,8747785;6599257044;59,526;;;;;;;;;4,4
Ecuador;1975;20,93889845;91,3949;34,33264923;;20,05664063;;7,932071959;1088,081526;7731674472;60,232;;;;;;;;;5,3
Ecuador;1976;20,190907;89,37313;37,92306137;;24,22236061;;4,477679287;1244,727084;9091921030;60,89;;;;;;;;;
Ecuador;1977;20,91279596;91,07341;40,79833984;;;;-1,133562391;1468,873677;11026342618;61,559;;;;;;;;;5,8
Ecuador;1978;19,77920726;91,42262;42,85718155;;;;2,882761054;1545,82313;11922497876;62,153;;;;;;;;;
Ecuador;1979;18,83717613;;44,98846817;;30,38120079;;0,987374212;1789,23052;14175160902;62,696;;;;;;;;;
Ecuador;1980;18,29154829;90,35249;47,51721954;;32,17438889;;0,989018809;2197,867369;17881508242;63,191;;;;;;;;;
Ecuador;1981;15,87285998;89,8117;50,70119858;;32,92214966;;2,872122062;2611,253278;21810759354;63,662;;;;;;;;;
Ecuador;1982;17,33400099;90,03431;53,02943039;;30,87018013;;-1,967306033;2324,829121;19929846396;64,11;;;;;;;;;
Ecuador;1983;15,38752239;75,12981;54,8862915;;29,12233925;;-2,866622061;1950,059651;17152477037;64,528;;;;;;;;;
Ecuador;1984;16,19908251;79,5014;52,32455063;;29,59083939;;0,042222226;1874,381963;16912509092;65,171;;;;;;;;;
Ecuador;1985;14,76198938;;55,89355087;;30,33764076;;1,336915855;1853,091863;17149088413;65,811;;;;;;;;;
Ecuador;1986;15,61428601;;55,93843842;;;;0,894161129;1613,696898;15314138472;66,535;;;;;;;;;
Ecuador;1987;15,28090724;;56,36809158;;;;-2,712082626;1433,332092;13945426859;67,3;;;;;;;;;7,24
Ecuador;1988;16,27545009;;56,97650909;;27,23048019;;3,33701891;1309,143369;13051881851;68,056;;;;;;;;;6,99
Ecuador;1989;13,68091143;;;;23,97570992;;-1,372385231;1360,486975;13890823705;68,749;;;;;;;;;7,71
Ecuador;1990;12,30197821;;56,46221924;;18,95993996;;1,302164164;1458,326346;15239272612;69,348;;;;;;;;;5,88
Ecuador;1991;11,33858864;;55,06822968;;19,43893051;;1,98381762;1589,752174;16988535268;69,625;;;;;;;;;8,19
Ecuador;1992;9,93883891;;55,93529892;;;;-0,018341778;1657,85872;18094238119;70,117;;;;;;;;;8,56
Ecuador;1993;10,60395004;60,70199;55,2155304;;;;-0,029153402;1701,159459;18938717359;70,345;;;;;;;;;7,95
Ecuador;1994;10,95679186;;;;;;2,284532016;2001,178159;22708673337;70,757;;;;;;;;;6,68
Ecuador;1995;11,21369817;;;;17,96821022;;0,359639648;2113,263652;24432884442;71,041;;;;;;;;;6,7
Ecuador;1996;10,87543399;;52,07263947;;;;-0,113109062;2142,328641;25226393197;71,362;;;;;;;30,10752678;35,51912689;10,38
Ecuador;1997;11,26931276;;;;18,38990974;;2,477499617;2349,218685;28162053027;71,681;;;;;;;;;9,17
Ecuador;1998;11,09299709;67,81007;54,25442886;46,12997;;;1,473244066;2293,655828;27981896948;72,045;;;;;;;28,3422451;42,07650375;11,49
Ecuador;1999;11,7675327;68,70539;55,7297287;47,17097;;;-6,369163606;1582,758607;19645272636;72,463;;;;;;;;;13,96
Ecuador;2000;9,526923791;70,25108;55,79077911;47,76897;;;-0,625240913;1389,097929;17539454727;72,839;3,33441973;;;;;;27,65957451;26,77595711;4,8
Ecuador;2001;9,791929841;73,06282;56,20909882;48,55978;;;2,429572226;1800,398365;23127055000;73,24;3,75668859;;;;;;;;4,252
Ecuador;2002;10,25489686;73,29101;57,29729843;49,94952;;;3,121136451;2069,849768;27054197000;73,613;4,47671938;;;;;;23,80952454;22,70270348;
Ecuador;2003;11,09325666;74,0038;57,02975082;49,94144;;;1,101005477;2328,003883;30965208000;73,975;5,44398975;;;;;;29,10052872;17,83783722;5,662
Ecuador;2004;11,24449768;78,58971;57,81555939;50,72485;;;4,990033652;2600,369808;35194947000;74,279;5,56991434;;;;;;27,0935955;15,92039776;5,002
Ecuador;2005;11,03746038;77,9007;60,55744171;53,08892;;;3,596674969;2925,113573;40278849000;74,514;5,59754324;;;;;;25,36585426;16,1764698;3,779
Ecuador;2006;10,87760366;79,10304;62,90222931;54,49689;;;2,560666952;3261,514958;45690762000;74,689;5,70635176;;;;;;24,39024353;14,63414669;3,55
Ecuador;2007;11,1822499;;64,56517029;56,01364;;;0,166563693;3497,705734;49848725000;74,844;5,43095398;;;;;;26,69902992;19,41747665;3,142
Ecuador;2008;12,00580385;97,16874;;;38,32305908;;4,764222494;4217,444584;61139438000;74,983;5,46596193;;;;;;31,06796074;20,87378693;3,917
